course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,language,rating
761938,Guitar Lessons - The Modal System - Modes Essentials,Paid,45,116,7,27,All Levels,2.0,2016-02-14,Musical Instruments,English,4.2
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,Paid,50,425,7,192,All Levels,6.0,2015-01-16,Musical Instruments,English,5.0
182940,Modern Piano Lessons For Beginners,Paid,20,736,6,46,Beginner,5.0,2014-04-01,Musical Instruments,English,3.9
1003250,World Percussion: Complete Lessons for Everyone,Paid,40,68,9,56,All Levels,4.0,2016-11-14,Musical Instruments,English,4.4
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,Paid,20,104,0,9,All Levels,0.5333333333333333,2017-04-24,Musical Instruments,English,4.234613666815543
647276,Acoustic Blues Guitar Lessons,Paid,75,189,18,101,Intermediate,4.5,2016-01-10,Musical Instruments,English,3.9
26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,Paid,20,738,6,64,All Levels,9.5,2012-10-13,Musical Instruments,English,4.5
264396,Learn How to Play the Violin - Violin Basics,Paid,20,365,10,12,Beginner,0.5333333333333333,2014-08-13,Musical Instruments,English,4.8
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,Paid,20,146,5,15,All Levels,1.0,2014-01-30,Musical Instruments,English,4.8
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,Paid,50,383,4,9,Beginner,1.0,2015-11-11,Musical Instruments,English,4.234613666815543
326310,Get Piano Skills TODAY!!! ,Paid,100,92,5,71,All Levels,3.5,2014-11-05,Musical Instruments,English,4.4
398522,Learn the Violin - Scales and Fundamentals,Paid,80,291,14,39,Beginner,3.0,2015-10-28,Musical Instruments,English,4.1
773144,Piano With Willie Building Technique with Scales Vol. 2,Paid,40,61,3,9,All Levels,1.5,2016-04-13,Musical Instruments,English,4.8
324226,Master Flute Playing: Intermediate Instruction Made Simple!,Paid,50,288,15,100,Intermediate,6.0,2014-10-29,Musical Instruments,English,4.9
888668,How to Sing and Play the Guitar (at the same time),Paid,20,78,8,24,Beginner,1.5,2016-07-18,Musical Instruments,English,4.234613666815543
301686,"Super Beginner Guitar - start right, start awesome",Paid,30,594,3,33,Beginner,2.0,2014-11-26,Musical Instruments,English,4.6
151027,"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",Paid,40,489,5,35,All Levels,4.0,2015-10-26,Musical Instruments,English,4.234613666815543
269830,Rhythm to Rock Drum Lesson 5,Paid,20,13,3,9,Beginner,1.0,2014-08-18,Musical Instruments,English,4.234613666815543
315812,Gibson's Learn & Master Guitar,Paid,50,103,33,309,All Levels,38.0,2014-10-30,Musical Instruments,English,4.5
373636,Master the Trombone: Intermediate Instruction Made Simple!,Paid,50,231,7,110,All Levels,9.0,2015-03-04,Musical Instruments,English,4.234613666815543
1113170,Walking Bass Fundamentals,Paid,50,44,3,34,All Levels,2.0,2017-03-13,Musical Instruments,English,4.2
336446,Circular Breathing for musicians - practical skills,Paid,25,261,4,17,All Levels,1.5,2014-11-06,Musical Instruments,English,4.6
455676,Electric Bass for Busy Beginners Course 1,Paid,50,114,15,13,All Levels,1.5,2015-04-27,Musical Instruments,English,4.1
200108,Guitar for Absolute Beginners (Class 1),Paid,20,45,4,48,Beginner,1.5,2014-05-01,Musical Instruments,English,4.234613666815543
198660,Tenor Banjo for Absolute Beginners,Free,0,3167,161,34,Beginner,0.6166666666666667,2014-07-19,Musical Instruments,English,4.0
763100,Guitar Lessons - 50 Essential Fast Legato Licks,Paid,35,105,9,23,Intermediate,3.0,2016-02-15,Musical Instruments,English,4.6
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,Paid,90,85,22,20,Beginner,2.0,2016-08-21,Musical Instruments,Portuguese,4.9
32033,Aprende batería con el nuevo método IDT,Paid,20,335,32,25,All Levels,2.0,2012-12-24,Musical Instruments,Spanish,3.9
286070,5 lecciones que todo guitarrista debe tomar,Free,0,4452,263,14,Beginner,1.0,2014-08-23,Musical Instruments,Spanish,4.5
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,Paid,20,332,23,42,Beginner,2.0,2013-07-06,Musical Instruments,Spanish,4.0
725566,Curso de Violão Popular,Paid,25,287,42,27,Beginner,6.0,2016-01-27,Musical Instruments,Portuguese,4.2
829616,Aprendiendo Piano: Ejercicios de calentamiento,Free,0,1876,109,11,Beginner,0.55,2016-04-27,Musical Instruments,Spanish,4.8
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,Paid,40,113,4,18,Beginner,1.5,2016-06-29,Musical Instruments,Spanish,4.7
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",Paid,75,158,17,59,All Levels,2.5,2014-07-28,Musical Instruments,Spanish,4.6
375830,Guitarra Desde Cero - PARTE 1,Paid,35,480,12,123,Beginner,7.0,2014-12-27,Musical Instruments,Spanish,4.6
207440,Super-Curso de Guitarra Práctico Para Principiantes,Paid,85,228,26,215,Beginner,10.5,2014-06-30,Musical Instruments,Spanish,4.1
1042382,Explosão Pentatônica,Paid,55,42,5,19,All Levels,1.5,2016-12-22,Musical Instruments,Portuguese,4.8
1114722,Complete Beginners Introduction to Guitar,Paid,40,10,4,35,Beginner,1.5,2017-02-27,Musical Instruments,English,4.8
1102436,Learn 10 Scottish Tunes Piano Easy Level,Paid,45,103,1,46,Beginner,3.5,2017-02-20,Musical Instruments,English,4.234613666815543
644820,Fingerpicking Fundamentals,Paid,20,75,7,22,Beginner,1.5,2015-11-01,Musical Instruments,German,4.234613666815543
131562,Piano With A Pro,Paid,25,66,6,38,All Levels,2.5,2014-05-05,Musical Instruments,English,4.234613666815543
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,Paid,70,61,9,30,Beginner,4.0,2016-02-12,Musical Instruments,English,4.6
459888,Master the Tuba - Intermediate Instruction Made Simple!,Paid,50,184,5,107,Intermediate,8.5,2015-04-15,Musical Instruments,English,4.234613666815543
1141614,The Fun and Effective Piano Course,Paid,30,24,2,38,All Levels,3.5,2017-04-24,Musical Instruments,English,4.7
605074,Advanced Flute Studies - Learn to Master the Flute!​,Paid,50,205,4,95,All Levels,5.0,2015-09-07,Musical Instruments,English,4.234613666815543
749616,Alternate Picking Speed & Accuracy,Paid,20,19,4,83,All Levels,3.5,2016-05-12,Musical Instruments,English,4.2
470482,"Master the Euphonium with Simple, Intermediate Instruction!",Paid,50,120,6,106,Intermediate,8.0,2015-04-16,Musical Instruments,English,4.234613666815543
344348,Master the Clarinet: Intermediate Instruction Made Simple!,Paid,50,232,11,97,All Levels,7.0,2015-01-01,Musical Instruments,English,4.234613666815543
373556,Advanced Clarinet Studies - Learn to Master the Clarinet!,Paid,50,148,3,77,All Levels,4.5,2015-01-01,Musical Instruments,English,4.234613666815543
214794,Aprende a tocar ritmo pop en el piano y teclado,Paid,20,10,1,9,All Levels,0.7166666666666667,2014-05-16,Musical Instruments,Spanish,4.234613666815543
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,Paid,100,72,2,24,Beginner,1.5,2016-03-31,Musical Instruments,Spanish,3.5
823494,Comment jouer du Pianoforte,Paid,100,172,2,41,All Levels,3.0,2016-05-02,Musical Instruments,French,4.234613666815543
212492,Aprende a tocar blues en el piano y teclado,Paid,50,10,4,22,All Levels,2.5,2014-05-09,Musical Instruments,Spanish,4.234613666815543
961774,ABC DO VIOLÃO E GUITARRA,Paid,85,25,2,30,Beginner,2.5,2017-03-03,Musical Instruments,Portuguese,4.234613666815543
1261210,Suonare la Chitarra,Paid,200,1,1,22,All Levels,1.0,2017-06-21,Musical Instruments,Italian,4.234613666815543
211052,Aprende todos los secretos de la guitarra flamenca,Paid,50,13,2,23,All Levels,3.5,2014-05-07,Musical Instruments,Spanish,4.234613666815543
597868,こどもギターレッスン　リトルギタリストⅠ,Paid,20,69,1,53,Beginner,3.0,2015-11-07,Musical Instruments,Japanese,5.0
218658,Aprende cómo tocar el Bajo Sexto,Paid,50,10,2,17,All Levels,3.0,2014-05-19,Musical Instruments,Spanish,4.234613666815543
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,Paid,50,25,1,321,All Levels,3.5,2016-12-27,Musical Instruments,French,3.6
758216,Sistema Completo De Guitarra Rítmica Para Principiantes,Paid,55,21,3,32,Beginner,6.0,2016-02-27,Musical Instruments,Spanish,4.2
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),Paid,35,5,1,17,Intermediate,4.0,2017-03-28,Musical Instruments,Spanish,4.234613666815543
628798,"Learn Piano with Beyer, 15 Minutes Challenge",Paid,65,418,2,30,All Levels,3.0,2016-07-21,Musical Instruments,English,4.234613666815543
398224,"Classical Guitar Master Class: 'Alman  """,Paid,195,113,2,34,Intermediate,2.0,2015-04-21,Musical Instruments,English,4.1
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,Paid,50,78,6,45,Beginner,7.0,2014-01-16,Musical Instruments,English,4.5
799912,Alto Saxophone Lessons For Beginners,Paid,95,51,7,42,Beginner,3.0,2016-03-23,Musical Instruments,English,4.8
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,Paid,20,58,1,10,All Levels,0.7333333333333333,2015-12-17,Musical Instruments,English,4.234613666815543
744034,Piano With Willie: Jazz & Gospel Exercises,Paid,40,56,3,28,Intermediate,2.0,2016-04-13,Musical Instruments,English,3.6
139790,Bending the blue notes to give you killer sound on harmonica,Paid,35,162,3,14,Intermediate,2.0,2014-03-02,Musical Instruments,English,4.234613666815543
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",Free,0,2577,30,6,Beginner,0.6166666666666667,2015-07-03,Musical Instruments,English,4.6
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,Paid,20,62,1,11,Beginner,1.0,2015-08-21,Musical Instruments,English,4.234613666815543
773156,Piano With Willie Building Technique with Scales Vol. 3,Paid,40,42,1,11,All Levels,1.5,2016-04-13,Musical Instruments,English,5.0
931152,Instant Bodhran - part two; learning further drumming skills,Paid,40,28,1,10,Beginner,1.0,2016-08-18,Musical Instruments,English,4.4
21080,Guitar Essentials,Paid,20,261,1,18,Beginner,1.5,2014-05-07,Musical Instruments,Catalan,4.234613666815543
151120,Rhythm to Rock Drum Lessons,Paid,20,44,2,7,Beginner,1.0,2014-02-02,Musical Instruments,English,4.234613666815543
1236576,Learn to play and improve 12 bar blues harmonica solos,Paid,40,4,1,27,Beginner,1.0,2017-06-29,Musical Instruments,English,4.4
139784,Learn to improvise on your harmonica - in nice easy steps,Paid,35,98,1,15,Beginner,2.0,2014-03-16,Musical Instruments,English,4.234613666815543
486412,Learning Electric Guitar for Absolute Beginners,Paid,35,19,2,12,Beginner,1.5,2015-05-04,Musical Instruments,English,4.234613666815543
459468,Advanced Bassoon Studies - Learn to Master the Bassoon!​,Paid,50,197,0,106,All Levels,6.5,2015-04-15,Musical Instruments,English,4.234613666815543
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,Paid,20,58,4,47,All Levels,2.5,2015-11-17,Musical Instruments,English,2.9
933812,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,Paid,40,21,3,27,All Levels,2.0,2016-09-20,Musical Instruments,English,4.234613666815543
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,Paid,50,92,3,71,All Levels,1.5,2014-01-27,Musical Instruments,English,3.5
277770,Electric Bass Right From The Start,Paid,100,239,1,9,Beginner,0.6666666666666666,2016-03-14,Musical Instruments,English,4.234613666815543
552606,Beginner Guitar Essentials,Paid,95,5,2,45,Beginner,4.5,2015-08-06,Musical Instruments,German,4.234613666815543
459926,Advanced Tuba Studies - Become a Master of the Tuba!​,Paid,50,173,0,63,All Levels,5.0,2015-04-15,Musical Instruments,English,4.234613666815543
1040596,'Greensleeves' Creative Piano Lessons Course,Paid,20,10,1,8,All Levels,2.0,2017-01-03,Musical Instruments,English,5.0
266004,Rhythm to Rock Drum Lesson 4,Paid,20,12,3,12,Beginner,1.5,2014-08-18,Musical Instruments,English,4.234613666815543
720072,Hands On Guitar: Beyond Beginner,Paid,20,54,7,69,Beginner,3.0,2016-01-22,Musical Instruments,English,4.7
1046768,Instant harmonica - play Auld Lang Syne the neet (tonight)!,Paid,40,28,1,13,All Levels,1.0,2016-12-22,Musical Instruments,English,4.234613666815543
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,Paid,25,238,3,22,Beginner,1.0,2014-02-19,Musical Instruments,English,3.6
333046,The Ultimate Method for Learning Modern Piano & Keyboards,Paid,25,512,3,151,All Levels,2.5,2014-11-03,Musical Instruments,English,4.234613666815543
459207,Master the Bassoon - Intermediate Instruction Made Simple!,Paid,50,177,3,102,All Levels,7.5,2015-04-15,Musical Instruments,English,4.234613666815543
814474,Oboe Pro Series - You're going to love practicing the Oboe,Paid,50,61,5,36,All Levels,7.0,2016-04-08,Musical Instruments,English,4.234613666815543
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,Paid,40,21,2,13,Beginner,1.0,2017-05-30,Musical Instruments,English,4.234613666815543
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",Paid,50,115,6,53,Intermediate,2.5,2014-03-25,Musical Instruments,English,4.234613666815543
578750,Learn 4 Vital things that will make your DRUM PLAYING EASIER,Paid,35,510,1,8,All Levels,0.6166666666666667,2015-08-13,Musical Instruments,English,4.234613666815543
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,Paid,50,147,4,39,Intermediate,1.0,2014-03-17,Musical Instruments,English,4.234613666815543
1198302,Traditional-Style Electric Blues Guitar For Beginners,Paid,25,9,2,36,Beginner,3.0,2017-06-22,Musical Instruments,English,4.4
208126,Aprende a tocar los mejores solos en la guitarra eléctrica,Paid,30,5,1,16,All Levels,2.0,2014-05-07,Musical Instruments,Spanish,4.234613666815543
34332,Aprende a tocar la guitarra,Paid,50,7,1,25,All Levels,1.5,2013-02-22,Musical Instruments,Catalan,4.234613666815543
204014,Aprende a tocar el piano desde cero,Paid,50,4,0,16,All Levels,4.0,2014-04-30,Musical Instruments,Spanish,4.234613666815543
219844,Aprende a tocar el clarinete.  ,Paid,50,4,0,26,All Levels,3.0,2014-05-19,Musical Instruments,Spanish,4.234613666815543
212506,Ahora aprende a tocar jazz en el piano,Paid,30,4,0,9,All Levels,1.5,2014-05-09,Musical Instruments,Spanish,4.234613666815543
687742,こどもギターレッスン　リトルギタリストⅡ,Paid,20,2,0,47,Beginner,3.5,2016-02-18,Musical Instruments,Japanese,5.0
219878,Aprende a tocar el contrabajo sin complicaciones,Paid,50,3,1,20,All Levels,3.0,2014-05-19,Musical Instruments,Spanish,4.234613666815543
207304,Aprende a tocar la guitarra eléctrica,Paid,50,3,0,39,All Levels,5.5,2014-04-30,Musical Instruments,Catalan,4.234613666815543
195196,Aprende a improvisar en la guitarra eléctrica,Paid,50,3,0,19,All Levels,3.0,2014-05-05,Musical Instruments,Spanish,4.234613666815543
834422,Curso de Teclado,Paid,40,1,0,26,Beginner,1.5,2016-05-16,Musical Instruments,Spanish,4.234613666815543
724436,Guitarra Acústica en Siete Días,Paid,20,1,1,38,Beginner,2.5,2016-01-29,Musical Instruments,Spanish,3.8
448250,improvisación de Guitarra,Paid,20,1,0,10,All Levels,1.0,2015-03-24,Musical Instruments,Spanish,4.234613666815543
796188,Step by Step Classical Guitar Course,Paid,100,9,1,45,Beginner,4.5,2016-12-08,Musical Instruments,English,4.6
773174,Piano With Willie Building Technique with Scales Vol. 4,Paid,40,44,0,11,All Levels,1.5,2016-04-12,Musical Instruments,English,5.0
450246,Back In Black the AC/DC Classic Rock Track,Paid,20,13,1,72,Intermediate,2.0,2015-04-10,Musical Instruments,English,4.234613666815543
201472,Keyboard Basics,Paid,25,17,1,7,All Levels,2.0,2014-04-22,Musical Instruments,English,4.0
452514,Beginner Guitar Lessons,Paid,20,118,0,5,Beginner,1.0,2015-03-23,Musical Instruments,German,4.234613666815543
765056,Guitar Fundamentals for Beginners,Paid,25,5,1,11,Beginner,2.0,2016-02-22,Musical Instruments,Catalan,4.234613666815543
196234,Easy Piano - learn and play along,Paid,20,11,1,48,Beginner,1.0,2014-05-14,Musical Instruments,Tagalog,4.234613666815543
380596,Learn Piano: The Basics of Keyboards,Paid,20,113,0,24,Beginner,1.5,2015-01-03,Musical Instruments,English,4.234613666815543
812370,Bassoon Pro Series - You're going to love practicing Bassoon,Paid,50,36,0,42,All Levels,6.5,2016-04-08,Musical Instruments,English,4.234613666815543
832514,Acoustic Guitar Lessons For Beginners,Paid,95,10,3,39,Beginner,3.0,2016-04-27,Musical Instruments,English,4.4
1025536,Coach Guitar - Amazing New Way To Learn Guitar With Colors,Paid,50,12,0,321,All Levels,3.5,2016-12-27,Musical Instruments,English,4.234613666815543
82960,Mastering the Art of Guitar Chords,Paid,20,78,0,18,Beginner,1.5,2013-11-18,Musical Instruments,English,4.234613666815543
1207112,30 Day Guitar Jump Start for Success,Paid,105,31,4,92,Beginner,4.0,2017-05-24,Musical Instruments,English,4.234613666815543
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,Paid,50,205,11,77,Beginner,5.0,2015-04-15,Musical Instruments,English,4.234613666815543
589900,The 7 Day Guitar Method,Paid,20,213,4,11,All Levels,2.5,2015-10-26,Musical Instruments,English,3.8
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,Paid,40,33,3,20,All Levels,1.5,2016-08-13,Musical Instruments,English,4.234613666815543
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,Paid,20,284,3,12,All Levels,1.0,2016-05-30,Musical Instruments,English,4.234613666815543
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,Paid,50,8,2,16,Beginner,1.0,2017-06-20,Musical Instruments,English,4.4
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,Paid,50,98,6,73,Intermediate,5.5,2015-01-01,Musical Instruments,English,4.234613666815543
56970,Drum Set for Beginners,Paid,20,119,8,26,Beginner,3.5,2013-10-02,Musical Instruments,English,4.7
762482,Guitar Lessons - Economy Picking Essentials,Paid,35,45,5,15,Intermediate,1.5,2016-02-15,Musical Instruments,English,4.0
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,Paid,20,297,7,7,Intermediate,2.5,2013-10-07,Musical Instruments,English,4.5
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,Paid,30,137,2,43,Beginner,4.5,2016-06-13,Musical Instruments,English,4.7
721274,Learn to Play Irish Fiddle,Paid,60,112,7,63,Beginner,5.5,2016-01-18,Musical Instruments,English,4.7
719920,Hands-On Guitar: The Beginner's Guide,Paid,20,28,7,72,Beginner,4.0,2016-01-22,Musical Instruments,English,4.6
846962,Slap Bass For Beginners,Paid,50,79,3,25,All Levels,1.5,2016-06-23,Musical Instruments,English,4.6
206986,Piano Lessons for Beginners Made Easy,Paid,25,333,5,40,Beginner,3.0,2014-05-28,Musical Instruments,English,4.234613666815543
813142,Horn Pro Series - You're going to love playing French Horn,Paid,50,48,3,61,All Levels,8.0,2016-04-08,Musical Instruments,English,4.234613666815543
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,Paid,20,41,1,13,All Levels,1.0,2015-12-28,Musical Instruments,English,4.234613666815543
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,Paid,35,209,5,19,Expert,1.5,2014-10-10,Musical Instruments,English,4.1
815182,Saxophone Pro Series - You're going to love practicing Sax,Paid,50,119,4,32,All Levels,5.5,2016-04-08,Musical Instruments,English,4.234613666815543
476000,Easy Piano for Kids - Complete Beginner Piano Course,Paid,115,139,8,104,Beginner,5.5,2015-06-26,Musical Instruments,English,3.0
762240,Guitar Lessons - Two Handed Tapping Essentials,Paid,35,41,2,11,Intermediate,1.5,2016-02-14,Musical Instruments,English,4.5
810576,Clarinet Pro Series - Fall in love with the Clarinet,Paid,50,95,3,30,All Levels,6.0,2016-04-08,Musical Instruments,English,4.234613666815543
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,Paid,50,184,4,82,Intermediate,4.0,2014-03-26,Musical Instruments,English,4.234613666815543
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,Paid,20,8,1,9,Beginner,1.0,2017-03-16,Musical Instruments,English,4.234613666815543
180680,Master the Saxophone: Intermediate Instruction Made Simple!,Paid,50,376,9,86,Intermediate,5.5,2014-03-17,Musical Instruments,English,4.234613666815543
1031698,You Can Play Jazz Saxophone,Paid,20,37,7,6,Beginner,1.5,2017-03-15,Musical Instruments,English,4.9
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",Paid,20,169,3,16,All Levels,2.0,2013-10-21,Musical Instruments,English,4.6
1113008,Building Up To Barre Chords,Paid,20,20,6,12,All Levels,0.7166666666666667,2017-03-16,Musical Instruments,English,4.8
807494,Learn the Violin - Bowing Techniques,Paid,80,89,6,12,Intermediate,0.6666666666666666,2016-06-26,Musical Instruments,English,4.3
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,Paid,45,98,5,14,All Levels,2.0,2016-02-13,Musical Instruments,English,4.9
12214,Back 2 The Basics,Paid,50,265,23,65,All Levels,3.0,2013-07-19,Musical Instruments,English,4.234613666815543
344180,Play the Jews Harp - instant skills for non musicians.,Paid,25,196,16,35,Intermediate,2.5,2015-01-22,Musical Instruments,English,4.6
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,Paid,50,292,18,130,Intermediate,7.0,2014-03-24,Musical Instruments,English,4.234613666815543
1076244,Practical Guitar Theory: Level 1,Paid,60,14,3,41,All Levels,1.5,2017-05-01,Musical Instruments,English,4.2
1036338,Instant harmonica - enjoy playing Silent Night tonight!,Paid,40,16,3,12,All Levels,0.6333333333333333,2016-12-14,Musical Instruments,English,4.234613666815543
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,Paid,35,114,8,59,All Levels,2.0,2014-10-01,Musical Instruments,English,3.8
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",Paid,195,185,8,70,Intermediate,7.5,2015-11-05,Musical Instruments,English,4.7
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,Paid,40,42,8,17,All Levels,1.5,2016-10-12,Musical Instruments,English,4.234613666815543
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,Paid,45,57,9,15,Beginner,2.0,2016-02-16,Musical Instruments,English,4.234613666815543
648492,Guitar Lessons : Rock Guitar in 1 Day!,Paid,50,17,4,37,Beginner,1.5,2015-12-06,Musical Instruments,English,4.234613666815543
222062,Tenor Banjo,Paid,40,70,6,18,Intermediate,1.0,2015-06-17,Musical Instruments,English,4.9
103662,Introduction to Lead Guitar,Paid,20,245,8,34,Intermediate,1.5,2013-11-26,Musical Instruments,English,4.0
742764,Piano With Willie: Basics of Improvisation,Paid,40,76,4,23,Beginner,3.5,2016-04-13,Musical Instruments,English,4.6
856950,Euphonium Pro Series - Fall in love with the Euphonium,Paid,50,44,2,40,All Levels,7.5,2016-05-24,Musical Instruments,English,4.234613666815543
902480,Pure Rock Guitar : Play Like the Gods of Rock!,Paid,45,80,5,24,All Levels,4.5,2016-07-29,Musical Instruments,English,4.8
263846,Master the French Horn: Intermediate Instruction Made Simple,Paid,50,68,8,126,Intermediate,7.5,2014-10-29,Musical Instruments,English,4.234613666815543
1160066,Classical Guitar Technique: 80/20,Paid,175,54,0,18,All Levels,2.5,2017-03-30,Musical Instruments,English,4.7
625974,Total beginner to intermediate guitar - Learn to play by ear,Paid,45,80,4,112,Beginner,3.0,2015-10-16,Musical Instruments,English,4.4
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,Paid,50,85,2,30,Beginner,1.5,2016-03-31,Musical Instruments,Spanish,4.6
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,Paid,40,57,7,16,Beginner,4.0,2014-01-22,Musical Instruments,Spanish,4.3
1189926,Ukulele lernen für Papas mit Bruder Jakob,Paid,55,12,1,38,Beginner,1.0,2017-05-04,Musical Instruments,German,4.234613666815543
1143414,Tin Whistle Básico,Paid,20,11,2,53,Beginner,1.5,2017-05-17,Musical Instruments,Spanish,4.6
1066002,Leve a sua técnica de pedal duplo para um novo patamar,Paid,40,42,4,196,Intermediate,5.5,2017-01-16,Musical Instruments,Portuguese,4.7
767400,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,Paid,40,20,4,24,All Levels,1.5,2016-02-23,Musical Instruments,Spanish,4.5
492954,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,Paid,20,41,3,48,Beginner,2.0,2015-07-06,Musical Instruments,Japanese,3.9
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,Paid,20,5,1,7,Beginner,0.5833333333333334,2017-04-19,Musical Instruments,Japanese,4.234613666815543
13216,Aprende a Tocar Teclado - Piano,Paid,35,119,8,52,All Levels,3.5,2012-01-26,Musical Instruments,Spanish,4.5
760452,Castañuelas por Sevillanas - Curso del toque de castañuelas,Paid,40,22,2,17,All Levels,0.7166666666666667,2016-02-12,Musical Instruments,Spanish,4.7
1152334,Aprende a tocar el acordeón de botones,Paid,50,20,6,24,Beginner,2.0,2017-05-17,Musical Instruments,Spanish,4.8
214770,Aprende a tocar Música Cristiana en el piano y teclado,Paid,20,17,3,13,All Levels,1.0,2014-05-16,Musical Instruments,Spanish,4.234613666815543
1134842,Easy Guitar Songwriting And Harmony,Paid,20,82,3,62,Beginner,3.5,2017-03-14,Musical Instruments,English,4.234613666815543
139772,How to play easy tunes on the harmonica - just the basics,Paid,35,79,3,15,Beginner,1.5,2014-02-25,Musical Instruments,English,4.234613666815543
171598,Rhythm to Rock Drum Lessons 2,Paid,20,21,2,11,Beginner,1.0,2014-03-10,Musical Instruments,English,4.234613666815543
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,Paid,40,29,4,22,All Levels,1.5,2016-07-18,Musical Instruments,English,4.234613666815543
805706,Bagpipe Instruction For Beginners,Paid,30,31,4,5,Beginner,1.0,2016-04-24,Musical Instruments,English,4.1
618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",Paid,50,156,4,62,All Levels,3.0,2015-09-22,Musical Instruments,English,4.234613666815543
205764,Rhythm to Rock Drum Lessons 3,Paid,20,12,2,12,Beginner,1.0,2014-07-18,Musical Instruments,English,4.234613666815543
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,Paid,35,74,6,13,Intermediate,1.5,2016-02-15,Musical Instruments,English,3.6
245722,Painless Piano!,Paid,40,353,1,30,Beginner,3.5,2014-06-23,Musical Instruments,Tagalog,4.234613666815543
53157,Beginning Flute Lessons,Paid,20,137,12,17,Beginner,2.5,2013-05-29,Musical Instruments,English,4.6
932842,Piano Lesson Variety,Paid,40,59,1,28,Intermediate,4.0,2016-08-18,Musical Instruments,English,4.4
883138,Pop and Jazz Keyboards and Harmony (beginner level),Paid,180,47,7,13,Beginner,3.0,2016-07-12,Musical Instruments,English,4.7
139788,Starting to play the blues on your harmonica in easy steps ,Paid,35,71,3,16,Intermediate,2.0,2014-03-01,Musical Instruments,English,4.234613666815543
951608,Learn the Viola - Scales and Fundamentals,Paid,80,21,3,38,Beginner,2.5,2016-11-16,Musical Instruments,English,4.2
975626,"Learn to Play 'Let It Snow on Piano""",Paid,40,36,4,8,Intermediate,1.0,2016-10-04,Musical Instruments,English,5.0
